Axis1_SolarPV_Lat_CF,Site
22.45444,107534
22.388332,107535
22.356443,107536
22.33307,107537
22.355349,107538
22.386154,107983
22.497845,107984
22.48705,107985
22.43069,107986
22.344614,107987
22.307589,107988
22.298319,107989
22.037415,107990
22.354053,108435
22.463827,103042
22.531038,103043
22.392883,103040
22.511917,103044
22.448904,103045
22.479631,103492
22.487265,103493
22.467491,103494
22.428835,103495
22.446924,103496
22.372051,103497
22.388264,103498
22.398516,103047
22.355124,103499
22.36101,103500
22.26743,103501
22.23202,103502
22.469795,103945
22.45099,103946
22.45792,103947
22.314037,103948
22.371574,103949
22.329323,103951
22.277039,103952
22.238668,103953
22.438656,103943
22.491465,103944
22.262955,104403
22.327974,104394
22.367025,104395
22.426334,104396
22.408625,104397
22.299059,104398
22.253017,104399
22.333761,104400
22.34532,104401
22.29364,104402
22.130167,104844
22.176735,104845
22.236078,104846
22.200377,104847
22.300528,104848
22.292614,104849
22.274582,104850
22.271345,104851
22.239302,104852
22.213793,104853
22.107185,105295
22.124842,105296
22.028791,105297
22.088617,105298
22.166468,105299
22.136644,105300
22.120235,105301
22.110525,105745
22.094793,105746
21.944471,105747
21.943945,105748
21.950975,105749
21.970907,105750
21.966442,106195
22.042252,106196
22.044722,106197
21.909563,106198
21.894453,106199
21.816366,106200
21.957897,106646
22.043688,106647
21.838007,106648
21.812542,106649
23.148588,102572
22.154905,102159
22.056837,101711
22.312187,101257
22.150217,101709
22.193584,101707
22.328077,101256
22.695915,107971
22.652792,108423
22.863892,100792
22.82331,100793
22.678307,100794
22.520758,100796
22.62683,100795
22.79376,101243
22.701363,101244
22.571884,101245
22.5213,101246
22.474922,101247
22.795738,101242
22.612442,101693
22.66062,101694
22.599924,101695
22.472563,101696
22.449383,101697
22.54644,102142
22.511019,102143
22.574615,102144
22.56105,102145
22.4562,102146
22.409363,102147
22.386145,102148
22.662409,102141
22.459234,102593
22.48268,102594
22.522106,102595
22.366049,102596
22.341795,102597
22.327642,102598
22.360752,102599
22.499598,102592
22.621372,102591
22.340097,103048
22.384106,103049
22.37518,100352
22.5257,100346
22.466742,100797
22.44463,099903
22.30674,099907
22.248398,099908
22.501247,099450
23.014412,098531
22.949621,098532
23.193834,098982
22.892406,098983
23.359415,099431
22.986698,099433
23.424843,099430
23.486767,099427
23.415392,099877
23.502823,099426
23.36779,099428
23.347502,099880
23.468481,099429
23.089584,099883
23.320915,099874
23.330883,099875
23.467154,099876
23.413254,099878
23.300001,099879
23.307768,099881
23.259525,099882
22.794312,099884
23.338526,099872
23.30163,099873
23.282097,100322
23.250067,100323
23.287271,100324
23.288544,100325
23.267487,100326
23.327343,100327
23.362978,100328
23.371435,100329
23.210659,100330
23.200027,100331
23.172544,100332
23.110506,100333
22.942642,100334
23.330488,100321
23.296803,100771
23.175598,100772
23.119745,100773
23.176743,100774
23.162598,100775
23.132408,100776
23.147501,100777
23.266142,100778
23.299158,100779
23.148123,100780
23.17445,100781
23.063282,100782
23.023804,100783
22.95871,100784
22.874544,100785
22.79343,100786
23.310797,100770
23.522354,101219
23.408445,100769
23.234415,101221
23.191921,101222
23.04706,101223
23.012503,101224
23.046648,101225
23.054728,101226
23.003904,101227
23.098135,101228
23.235325,101229
23.048426,101230
23.094255,101231
23.102333,101232
23.027267,101233
22.965876,101234
22.950659,101235
22.907606,101236
22.68108,101237
23.566853,101218
23.33345,101220
23.639656,101216
23.622663,101217
22.946533,101674
22.872192,101675
22.97754,101676
22.986784,101677
23.023237,101678
23.032198,101679
23.042133,101680
22.852633,101681
22.87591,101682
22.923162,101683
22.921022,101684
22.88003,101685
22.911259,101686
22.866611,101687
22.72238,101688
23.710173,101666
23.614277,101667
23.478464,101669
23.477411,101670
23.249765,101671
23.157259,101672
23.042532,101673
23.708805,101665
22.840807,102128
22.89144,102129
22.845293,102130
22.833359,102131
22.755564,102132
22.726433,102133
22.725527,102134
22.726236,102135
22.70299,102136
22.754723,102137
22.744228,102138
22.612608,102139
23.556581,102116
23.690466,102117
23.601252,102118
23.395565,102121
23.19732,102122
23.078125,102123
22.981693,102124
22.862242,102125
22.843494,102126
22.921238,102127
23.587923,102115
23.594622,102114
22.759981,102581
22.725222,102582
22.666952,102583
22.672468,102584
22.672472,102585
22.652195,102586
22.617529,102587
22.605347,102588
22.47407,102589
23.538403,102566
23.559704,102567
23.633093,102568
23.56791,102569
23.37986,102570
23.175459,102571
23.037153,102574
22.882772,102575
22.862396,102576
22.764032,102577
22.83219,102578
22.774715,102579
22.785952,102580
22.576126,103036
23.320763,103015
23.110853,103021
23.075836,103022
22.959211,103025
22.819956,103026
22.809597,103027
22.757536,103028
22.790125,103029
22.80666,103030
22.780863,103031
22.712542,103032
22.653782,103034
22.625044,103035
23.333038,103014
22.842321,103476
23.191696,103465
23.16879,103466
23.19674,103467
22.555212,098545
22.45231,098996
22.474155,098998
22.486097,099449
22.42656,099900
22.894587,097639
22.850515,097640
23.297613,097634
23.215094,097635
23.195889,097636
23.099174,097637
22.965773,097638
22.8099,097641
23.127485,097630
23.315195,097632
23.150122,098081
23.173761,098084
23.14944,098085
23.145252,098086
23.195461,098087
23.070715,098088
22.91567,098089
22.822374,098090
22.771751,098091
22.751642,098092
23.08209,098533
23.12207,098535
23.12591,098536
23.134222,098537
23.158085,098538
23.069984,098539
22.989029,098540
22.818834,098541
22.731827,098542
23.064163,098985
23.083408,098986
23.058798,098987
23.036514,098988
23.064154,098989
23.017881,098990
22.995214,098991
22.899734,098992
22.743633,098993
22.986977,099435
22.950274,099436
22.990496,099437
23.016464,099438
23.019987,099439
23.083294,099440
22.99617,099441
22.97227,099442
22.929329,099443
22.653067,099444
22.526573,099445
22.936928,099885
22.904678,099886
22.869724,099887
22.870827,099888
22.934017,099889
22.937834,099890
22.9736,099891
22.857315,099892
22.805307,099893
22.765184,099894
22.838686,100339
22.867191,100340
22.883457,100341
22.685507,100344
22.60058,100345
22.812004,100335
22.86877,100336
22.803219,100337
22.81401,100338
22.871798,100342
22.750689,100343
22.811176,100787
22.760063,100788
22.834969,100789
22.846258,100790
22.83969,100791
22.8535,101238
22.856037,101239
22.840725,101240
22.779707,101241
22.771683,101689
22.710155,101691
22.646276,101692
22.719154,102140
22.515764,102590
22.687513,097197
23.476091,097180
22.617458,097200
22.730219,097650
22.555864,098549
22.542274,099001
22.492813,099002
22.540117,096750
23.27518,096277
23.475246,096278
23.399645,096729
23.04487,097179
23.519041,097181
23.974417,095341
22.735826,096288
24.132053,095330
22.511889,096290
22.696928,094937
24.341597,094428
23.3914,094931
23.412926,094471
23.779922,094452
23.97309,093516
24.187088,093989
23.588009,094027
23.57286,094028
23.402828,094029
23.626223,094478
23.57237,094479
23.678076,094929
23.623562,095380
23.55674,095381
23.11837,095384
23.512257,095831
23.44945,095832
23.051933,095835
23.5373,096281
23.457413,096282
23.418573,096283
23.18403,096284
23.087982,096285
22.997616,096286
23.435322,096733
23.325811,096734
23.176535,096735
22.93735,096738
23.415926,097183
23.349365,097184
23.282204,097185
23.158936,097186
22.947628,097189
24.074705,093549
24.505646,093087
23.000868,094033
22.996916,093132
22.978186,093133
23.001614,093134
22.97876,093583
22.931826,093584
22.956924,093585
23.039522,093586
22.980566,094034
22.95313,094035
22.966475,094036
22.892912,094485
22.943497,094487
22.78718,094938
22.729033,095389
22.570892,095839
23.06335,093135
25.197735,092612
23.71854,092669
22.825438,089812
25.295427,092159
24.758593,092158
25.562546,092160
24.911243,092609
23.615648,092221
23.57708,092671
24.248684,092201
23.102163,091782
23.103569,092234
23.092215,092681
23.067953,092682
23.048332,092683
23.061401,092684
24.229834,091755
24.114174,091757
25.56519,088926
24.142895,091304
23.16166,091330
25.530605,088475
23.161415,091333
23.105944,092235
22.047895,088006
21.669695,088457
23.559402,090424
23.523064,090425
23.50555,090426
23.443579,090427
23.39362,090428
23.633549,090873
23.652594,090874
23.57556,090875
23.484045,090876
23.397856,090877
23.291676,090878
23.5989,091323
23.598083,091324
23.650723,091325
23.628113,091326
23.472168,091327
23.290403,091328
23.581032,091773
23.588528,091774
23.662518,091775
23.673431,091776
23.561789,091777
23.397488,091778
23.270706,091779
23.762682,092224
23.7104,092225
23.71413,092227
23.464836,092228
23.291689,092229
23.577812,092223
23.61026,092222
23.732527,092674
23.762758,092675
23.662735,092676
23.493982,092678
23.353136,092679
23.1476,092680
23.737545,093123
23.872162,093126
23.55529,093127
23.226566,093130
23.72278,093575
23.742378,093576
23.721724,093577
23.49961,093578
23.227032,090879
25.023474,087563
23.484798,087556
22.975456,088007
21.673677,088908
22.49846,088909
21.646784,089359
24.184898,090847
24.026049,091298
24.181425,091299
24.040842,091749
25.487982,088023
23.707285,090421
22.959238,087104
24.328554,090390
24.51234,090391
24.687431,090392
24.69671,090842
24.666523,091292
24.902029,091293
24.770035,091743
24.590933,091742
24.579035,092193
24.595871,092194
24.398344,092192
24.558765,092644
24.589645,092645
24.3507,092642
23.98511,093102
23.998178,093103
24.035788,093104
24.311567,093093
24.366459,093094
24.269032,093095
24.388685,093096
24.229204,093092
24.019703,093555
24.13943,093543
24.299356,093544
24.271399,093545
24.16821,093546
23.878904,093552
23.875858,093553
23.969595,093554
24.078201,093556
24.200195,093542
24.319336,093995
24.274824,093996
24.081656,093997
23.915188,094003
23.929504,094004
24.047876,094005
24.085106,094006
24.336357,094007
24.260162,093991
24.186815,093992
24.085106,093993
24.16297,093988
24.080849,094448
23.574305,094450
23.985752,094453
24.02763,094456
24.127413,094439
24.137835,094440
24.128511,094441
24.124666,094443
24.14828,094444
24.096058,094445
24.090275,094446
24.021185,094438
23.888685,094901
23.869345,094904
24.128357,094906
24.105028,094907
23.889025,094889
24.00458,094890
24.032114,094892
24.101192,094894
24.227499,094895
24.15086,094896
23.969007,094897
23.828959,094898
23.990032,094900
23.979193,095353
24.116377,095356
24.193514,095357
24.275822,095358
24.322039,095359
24.003628,095342
24.173965,095346
23.99669,095347
24.037464,095348
24.025423,095351
23.973871,095352
23.804111,095354
24.00328,095355
23.622349,095337
23.636791,095339
23.989843,095794
24.046717,095796
24.07462,095797
24.044508,095798
24.014782,095799
23.966635,095800
23.938656,095801
24.038095,095802
24.02615,095803
24.05791,095804
24.159637,095805
24.250425,095806
24.270134,095807
24.292198,095808
24.38657,095809
23.567501,095787
23.647606,095788
23.602545,095789
23.535925,095790
23.692995,095791
24.002777,095793
23.3657,095786
24.017635,096247
24.11167,096248
24.025112,096249
24.170229,096255
24.224728,096256
24.267326,096257
24.21305,096258
24.290167,096259
24.272482,096260
24.329168,096261
23.536886,096238
23.60333,096239
23.625834,096240
23.511066,096241
23.616278,096242
23.767868,096243
23.944345,096244
23.821432,096246
24.249538,096706
24.191278,096707
24.134418,096708
24.149433,096709
24.226566,096710
24.264107,096711
23.97782,096712
23.154568,096687
24.25105,097157
24.190798,097158
24.222795,097159
24.241259,097160
24.271885,097161
24.08537,097162
24.181791,092207
24.140717,092208
24.092066,092209
24.04429,092210
24.032545,092211
23.998552,092212
23.901236,092213
23.846495,092214
24.160942,092656
24.292948,092658
24.290157,092659
24.201656,092660
24.169073,092661
24.126665,092662
24.035913,092663
24.009155,092664
23.927307,092665
23.805027,092666
24.192873,093107
24.26585,093108
24.272114,093109
24.236132,093110
24.21425,093111
24.1972,093112
24.140205,093113
24.040539,093114
24.006153,093115
23.992502,093116
23.958082,093117
23.842339,093118
23.744284,093119
24.127045,093559
24.0835,093560
24.027657,093561
24.054117,093562
24.053545,093563
23.984896,093564
24.001637,093565
23.982311,093566
23.911503,093567
23.953867,093568
23.811125,093569
24.164713,093557
24.18827,093558
23.905163,094013
23.920868,094015
23.935373,094016
23.906597,094017
23.822517,094018
23.803755,094019
23.522287,094020
24.400562,094008
24.446503,094009
24.114363,094010
23.99547,094012
24.14385,094457
24.458252,094458
24.435379,094460
24.23235,094461
24.10594,094462
24.084354,094463
24.003933,094464
23.977995,094465
23.8838,094466
23.874445,094467
23.79676,094468
23.81612,094469
23.731253,094470
23.830767,094918
23.69669,094919
24.405777,094908
24.374796,094909
24.359226,094910
24.325674,094911
24.260443,094912
24.169937,094913
24.168026,094914
24.146698,094915
24.003895,094916
23.935263,094917
23.507662,094921
24.19448,095360
24.325506,095361
24.284487,095362
24.219202,095363
24.107584,095364
24.181135,095365
24.249094,095366
24.311457,095367
24.16244,095368
23.963133,095369
23.880375,095370
23.741297,095371
23.555237,095372
23.517021,095373
23.491455,095374
24.338167,095811
24.335701,095812
24.349571,095813
24.312061,095814
24.202888,095815
24.134876,095816
24.144318,095817
24.227676,095818
23.945272,095819
23.946106,095820
23.919968,095821
23.884695,095822
23.879274,095823
23.84418,095824
23.504871,095825
24.404974,095810
24.031008,096267
23.975344,096268
23.756126,096269
23.811298,096271
23.775892,096272
23.646019,096273
23.5776,096274
23.628042,096275
23.536295,096276
24.384344,096262
24.122717,096263
24.100468,096264
24.015902,096265
24.089094,096266
23.523886,096724
23.44722,096725
23.46747,096726
23.4394,096727
23.236094,096728
24.007343,096713
23.982622,096714
23.968315,096715
23.905901,096716
23.85938,096717
23.846317,096718
23.865423,096719
23.613672,096720
23.701666,096721
23.685854,096722
23.639992,096723
23.480097,097176
24.039429,097163
23.979742,097164
23.900204,097165
23.867558,097166
23.81084,097167
23.812975,097168
23.841555,097169
23.796751,097170
23.628103,097171
23.627533,097172
23.674726,097173
23.698841,097174
23.569178,097175
23.430239,097177
23.279839,097178
24.372307,097609
24.282095,097610
23.959948,097611
24.008995,097612
24.060959,097613
23.95528,097614
23.88915,097615
23.824928,097616
23.787949,097617
23.73417,097618
23.756697,097619
23.769005,097620
23.738623,097621
23.597565,097622
23.575283,097623
23.519226,097624
23.574196,097625
23.594257,097626
23.572935,097627
23.448496,097628
23.282114,097629
24.383593,097608
23.81732,098062
23.805105,098063
23.846601,098064
23.778957,098065
23.764875,098066
23.658104,098067
23.573183,098068
23.59726,098069
23.616905,098070
23.566628,098072
23.576113,098073
23.517591,098074
23.427906,098075
23.51597,098076
23.478743,098077
23.351086,098078
23.285313,098079
24.282747,098059
24.036222,098060
23.947578,098061
23.679226,098515
23.593863,098517
23.587347,098518
23.45475,098520
23.533133,098521
23.534206,098522
23.493055,098523
23.404627,098526
23.44749,098527
23.428347,098528
23.367489,098529
23.97281,098510
23.979378,098511
23.833504,098512
23.744732,098513
23.67774,098514
23.617165,098516
23.564524,098969
23.48847,098973
23.46948,098975
23.418362,098976
23.412321,098977
23.39315,098978
23.351871,098979
23.867641,098961
23.87434,098962
23.855013,098963
23.807755,098964
23.718498,098965
23.666765,098966
23.606163,098967
23.501316,098968
23.492853,098970
23.405254,098971
23.940737,099412
23.899258,099413
23.90744,099414
23.807844,099415
23.681524,099416
23.590857,099417
23.497957,099418
23.422865,099419
23.453495,099420
23.435596,099423
23.492443,099424
23.497242,099425
23.826502,099863
23.828823,099864
23.836744,099865
23.712912,099866
23.533085,099867
23.453669,099868
23.396103,099869
23.372478,099870
23.743626,100314
23.76343,100315
23.78058,100316
23.63097,100317
23.450098,100318
23.401312,100319
23.361414,100320
23.662827,100766
23.702873,100767
23.632898,100768
23.888802,100763
23.851173,100764
23.712494,100765
23.75231,101213
23.81313,101214
23.723047,101215
23.651112,101663
23.668936,101664
23.437225,103013
23.404186,103012
25.424347,087569
23.528334,087101
23.528605,089977
24.481287,089942
24.405592,090394
24.121157,091297
23.977634,091748
23.921003,092199
25.177309,089004
25.657394,087122
23.87614,086199
23.720112,086650
25.80429,087123
24.417965,089494
24.388813,089493
24.520432,086204
24.025919,086203
24.374485,086655
23.912458,086654
24.265173,089039
24.386124,089038
24.21638,089040
24.443478,089490
24.10859,085752
26.814484,086232
25.22892,085308
25.400255,085759
24.942278,085760
24.733034,085761
25.91627,085758
24.882801,086211
25.019985,086662
23.757645,088169
24.255653,085301
24.653294,085302
23.774027,088621
23.782898,088618
23.785803,089070
23.732601,089071
23.732832,089072
23.797983,089073
23.73581,089074
23.816376,089520
23.70942,089521
23.670124,089522
23.705029,089523
23.759901,089524
23.69314,089525
23.683264,089518
23.618488,089969
23.769453,089971
23.646278,089972
23.669888,089973
23.656673,089974
23.653948,089975
23.600986,089976
23.65998,090422
23.6139,090423
24.513325,087677
24.188963,087675
24.309227,087676
24.329666,088126
24.48108,088127
24.54746,088573
24.603754,088574
24.597763,088575
24.478546,088577
24.51498,088578
24.476526,088572
24.48349,089029
24.903965,089024
24.812181,089025
24.737167,089026
24.621515,089027
24.530222,089028
24.33448,089021
24.407063,089020
24.647064,089469
24.449795,089470
24.531792,089471
24.603605,089472
24.712523,089473
24.80483,089474
24.808897,089475
24.812609,089476
24.732435,089477
24.569654,089478
24.468985,089479
24.503664,089480
24.728067,089468
24.500824,089923
24.574402,089924
24.639715,089925
24.737688,089926
24.741669,089927
24.669712,089928
24.553173,089929
24.519619,089930
24.960567,089919
24.808332,089920
24.461432,089921
24.437439,089922
24.87345,089918
24.869444,089917
24.651361,090377
24.741154,090378
24.680624,090379
24.593056,090381
24.902466,090368
25.320015,090369
25.428429,090370
25.128693,090371
24.715496,090372
24.428837,090373
24.32642,090374
24.433231,090375
24.508112,090376
24.584303,090367
24.68269,090365
24.722649,090366
24.700079,090831
24.595993,090832
24.838114,090818
25.04222,090819
25.137873,090820
25.767204,090821
25.38835,090822
24.598408,090823
24.364851,090824
24.232067,090825
24.315308,090826
24.442486,090827
24.52242,090828
24.70902,090829
24.699266,090830
24.59642,090815
25.156631,090817
24.699806,091272
24.929636,091273
24.653908,091274
24.236963,091275
24.21481,091276
24.36013,091277
24.392723,091278
24.405521,091279
24.558392,091280
24.555864,091281
24.820255,091267
24.912294,091268
24.781498,091269
24.495823,091270
24.433832,091271
24.965063,091266
24.741938,091725
24.17719,091726
24.1418,091727
24.297747,091728
24.209515,091729
24.22747,091730
24.404701,091731
24.492073,091734
24.366436,091717
24.353424,091718
24.332935,091719
23.97006,091720
24.197426,091721
23.991806,091722
24.808287,091724
24.292814,092179
24.240273,092180
24.207352,092181
24.396708,092183
24.449675,092184
24.198097,092169
24.398527,092170
24.37826,092171
24.297785,092172
24.15549,092173
24.166664,092174
24.861612,092175
25.109879,092176
24.353298,092177
24.277517,092178
24.216991,092168
24.252304,092632
24.205978,092633
24.299458,092634
24.501047,092636
24.497591,092621
24.558746,092622
24.238136,092624
24.09177,092625
24.670443,092626
24.946543,092627
24.469185,092628
24.167904,092629
24.232134,092630
24.278759,092631
24.383286,092620
24.201645,093075
24.268085,093076
24.592644,093077
24.907982,093078
24.248875,093079
24.054256,093081
24.17067,093082
24.158766,093083
24.153465,093084
24.239826,093085
24.647215,093073
24.546242,093074
24.767448,093528
24.794716,093529
23.914549,093532
24.015165,093533
24.08818,093534
24.11277,093535
24.195658,093536
24.521233,093524
24.412992,093525
24.241377,093526
24.505318,093527
23.66214,093982
23.870148,093984
23.98231,093985
24.046534,093986
24.144333,093987
24.371082,093975
24.056047,093976
24.29861,093978
23.83405,093981
24.08303,093974
23.602922,094434
23.738607,094435
23.86617,094436
23.922205,094437
24.01642,094426
24.008373,094427
23.899008,094425
23.153404,094884
23.670267,094887
23.775572,094888
23.80631,094876
23.7732,094877
23.990026,094878
24.098478,094879
23.648462,094886
23.62878,095328
22.741932,095334
23.250069,095335
23.563177,095338
23.627054,095327
22.255886,095784
22.765625,095785
23.601284,095778
24.173794,095779
23.650589,095777
23.373558,096228
23.940222,096229
24.369814,096230
25.397211,084862
25.328684,085314
25.333881,085313
25.359335,085312
25.396582,085311
25.095388,085762
25.138954,085763
24.958807,085764
24.868027,086214
24.96871,086215
25.201607,086216
24.885794,086213
24.753021,086666
25.120546,086668
24.766657,086664
24.717709,086665
25.27774,086670
25.289698,087118
24.786222,087117
25.299726,087571
25.279408,087568
24.156778,087688
24.39676,088139
24.467127,088140
24.269785,088588
24.289686,088589
24.36533,088590
24.309864,089041
25.64013,084860
24.538692,087240
24.593767,087241
25.730223,084411
25.245155,083950
25.724194,084416
25.561468,084415
26.013887,084866
25.331879,083949
25.21122,084401
26.502073,084419
26.622955,084869
26.810375,084870
25.975517,084868
26.13532,085320
24.286442,086776
24.425768,087227
24.646872,087228
25.236498,083499
24.526047,086339
24.633364,086328
26.184828,084876
26.189428,083503
26.26973,083954
25.879156,083955
25.541952,083956
25.665144,084406
25.495972,084857
25.444572,084858
25.61179,085307
25.520077,085306
25.546917,084413
25.960497,084864
25.924097,083966
25.520304,083964
26.395445,083967
26.537172,084432
26.109175,084884
26.137802,084433
25.895884,084885
25.956903,084886
26.221231,084883
26.220987,084882
25.663803,085337
25.900003,085338
26.014936,085334
25.484333,085336
26.20866,083968
26.309242,084418
26.220238,084438
24.44134,084454
24.605856,085871
24.7092,086327
24.858242,086778
24.731188,086779
24.60431,086780
24.798351,087229
24.564983,087680
24.559534,087678
24.656937,085878
24.782663,085879
24.719347,082593
25.263672,083044
23.63601,085924
25.315056,083046
25.491093,083497
24.156391,085423
24.285023,085874
25.530136,083060
24.266846,085426
25.396355,083057
23.714254,086374
26.091652,083519
24.956865,084456
24.463879,085436
25.519457,083542
25.00809,082608
26.40761,082622
26.458138,083073
26.451405,083074
26.418941,083524
26.595457,083525
26.622284,083975
26.433077,083976
26.345348,084426
26.336468,084427
25.27981,087201
24.965069,087198
25.085155,087199
25.223597,087200
25.742468,087653
25.030321,087646
25.111095,087647
25.156546,087648
25.063965,087649
25.165697,087650
25.553595,087651
25.88413,087652
24.961391,088100
25.362394,088101
25.801062,088102
25.802954,088103
24.895947,088551
25.018831,088552
24.668373,089002
24.216145,084522
24.252542,084523
24.318636,084973
24.226131,084975
24.25811,085424
24.432634,085425
24.329758,084977
25.580618,081695
24.97676,083559
24.601768,083560
26.675848,085773
26.169268,086222
26.289906,086223
25.625685,086219
25.97626,086221
26.365393,086225
25.938118,086220
26.444525,086674
26.335505,086676
25.727106,086671
26.134724,086672
26.315174,086675
26.471153,086679
26.169645,087126
26.171339,087127
25.94994,087128
26.120789,087125
25.350279,083093
25.383354,083544
25.148417,083546
25.071268,083547
24.837542,083548
25.351772,083995
25.40435,083998
25.334873,083999
25.528614,083992
25.640652,083993
25.448149,083996
24.982527,084000
24.508404,084001
25.353146,084451
24.940998,084452
24.673374,084453
25.45201,084443
25.604385,084444
25.506557,084445
25.512983,084446
25.762232,084447
25.575869,084896
25.715803,084897
25.811047,084898
25.428898,084893
25.582626,084894
25.57125,084895
25.20665,084892
25.702925,085348
25.89159,085342
25.609123,085343
25.617062,085344
25.844177,085345
25.69976,085346
25.763578,085339
25.406973,085340
25.742737,085330
25.90563,085789
25.908691,085790
25.679077,085791
26.08452,085785
26.247513,085786
25.749151,085787
25.65878,085788
26.487946,085780
26.16415,085781
26.741026,085779
26.887445,085777
26.54292,085778
26.761436,086231
25.732853,086236
26.430967,086228
26.429232,086229
26.442488,086230
26.398624,086680
26.471798,086683
26.483566,082164
26.689451,082615
26.431387,082619
25.077011,081703
25.01362,082154
24.963142,081706
24.580053,083555
24.93995,083556
24.605013,083554
25.118486,084005
25.09992,084006
24.884312,084007
25.111519,082606
25.086878,082607
24.06248,084118
26.845041,082168
25.478767,081241
24.933788,081707
25.953117,082170
25.397448,081712
23.916483,084116
23.9731,084567
23.927061,084566
24.105896,084563
24.11557,084564
24.079536,085014
24.038877,085015
24.202742,085013
24.15106,085463
25.238918,081250
26.734777,082167
24.399761,082657
24.88681,082656
24.84274,083108
23.930523,082658
24.486198,083109
24.851635,083557
24.96068,083558
24.891235,084009
24.741455,084010
25.093401,084008
25.023884,082645
25.989185,080793
25.076101,081254
24.001904,083668
23.973398,083667
26.644321,081717
26.661888,082618
25.893042,083070
25.841667,083071
26.200525,083523
24.636272,083630
24.299025,084079
24.65015,084080
24.731043,084081
24.688568,084082
24.700712,084530
24.531664,084533
24.6409,084978
24.82505,084979
24.889023,084980
24.80838,084981
24.91294,085429
24.985369,085430
24.876068,085431
24.753395,085432
24.798382,085880
24.837198,085882
24.702188,085883
24.534533,085884
24.77572,086333
24.677395,086334
24.688438,086335
24.788025,086331
24.744892,086330
24.524548,086785
24.794918,086782
24.850325,086783
24.686064,086784
24.703283,087233
24.673576,087234
24.606876,087235
24.520548,087683
24.413101,087684
24.31155,087686
24.350134,088132
24.336992,088135
24.239786,088136
24.403587,088129
24.365864,088130
24.349144,088131
24.320593,088133
24.275675,088134
24.287779,088587
24.316628,088579
24.279665,088580
24.385008,088581
24.289305,088582
24.289282,088583
24.340303,088584
24.372602,088585
24.358253,088586
24.393442,089030
24.350824,089031
24.379572,089032
24.33215,089033
24.349562,089034
24.34612,089035
24.442339,089036
24.43241,089037
24.39686,089483
24.396694,089484
24.314875,089485
24.251598,089486
24.315662,089487
24.500885,089481
24.270552,089938
24.42233,089934
24.415876,089935
24.318253,089936
24.30838,089937
24.342972,090385
24.400347,090386
24.355017,090387
24.309109,090388
24.216503,090389
24.42499,090836
24.401407,090837
24.446716,090838
24.41655,090839
24.31811,090840
24.439281,091287
24.506723,091288
24.535284,091289
24.46056,091290
24.399233,091291
24.526958,091739
24.51575,091740
24.459076,091741
24.466963,091738
24.45681,092187
24.51876,092188
24.56847,092189
24.600075,092190
24.453873,092191
24.384972,092638
24.369854,092639
24.399712,092640
24.423258,092641
24.323463,093090
24.270128,093091
24.522318,083178
25.886547,080798
23.933935,083666
24.439976,083174
24.290651,083172
24.399918,083173
24.364573,083624
26.462906,080796
26.473408,081247
25.900616,081700
25.94709,082151
26.232382,082601
25.949343,082602
26.049894,083053
26.208939,083052
25.931364,083504
25.68958,083505
24.611671,082665
24.260174,082666
25.691957,081731
25.082228,082667
25.061369,082196
24.880056,082212
24.815432,082213
24.874783,082663
24.830153,082664
24.705292,083116
25.060877,083117
24.760181,083114
24.761532,083115
24.391193,083565
24.94056,080808
24.747122,080807
24.83167,080806
24.274334,082224
24.358566,082222
24.399239,082673
25.472664,080353
25.143738,080803
25.33313,080804
25.014362,081256
25.198803,081255
26.925951,080817
26.717379,081267
26.855015,081268
25.35896,080351
25.156599,079887
25.985693,080342
26.368343,080819
26.347351,080368
26.241312,080820
25.91352,080821
26.620367,080818
26.481855,081270
26.54196,081271
26.122625,081272
26.789196,081269
26.639006,081720
26.46177,081721
26.553322,081722
26.283905,081723
26.41448,082171
26.488417,082173
26.316296,082174
26.359783,082175
26.499208,082624
26.22059,082625
26.24316,082626
26.428507,082627
26.628687,082623
25.652159,082628
25.849009,083076
26.076796,083077
26.494102,083078
26.308294,083075
26.386667,083528
26.39611,083529
26.215403,083530
26.488005,083531
26.246658,083526
26.705355,083980
26.439508,083981
26.234257,083982
26.506704,083977
26.50788,083978
26.616861,083979
26.586273,084428
26.499407,084429
26.311827,084430
26.319382,084431
26.25859,084879
24.350775,081771
24.074621,081782
23.86152,081783
24.08954,082225
23.957624,082226
24.017658,082227
24.3075,082715
24.735197,082714
24.15164,083167
24.210722,083169
24.231585,083170
24.237852,083171
24.18003,083618
24.160746,083619
24.235611,083620
24.224546,083621
24.159153,083622
24.157114,084073
24.097254,084071
24.527885,081773
24.100739,082761
24.00097,082767
25.18053,082257
23.9556,081316
25.558186,079438
26.153175,080362
24.832361,081310
25.096144,081761
24.897102,081762
24.920969,080841
25.047638,081293
24.881319,081292
24.463844,082274
24.458374,082275
24.327883,082276
24.412025,082277
24.538973,082726
24.397882,082728
24.447535,083175
24.442127,083176
24.481665,083177
24.453943,081810
25.574163,079448
26.20128,080374
24.336445,082304
25.188208,080382
25.04295,080397
24.259493,081816
24.287642,081817
24.179367,082267
24.225788,082268
24.282797,082269
24.22903,082270
24.206366,082266
24.113073,082717
26.367561,078994
24.469257,081359
24.740772,080864
24.358242,081365
26.380957,079465
26.442966,079916
26.10696,079893
26.340971,079894
25.999516,080343
24.848997,079937
24.630032,080389
24.611938,081373
24.606705,081374
24.740097,081360
24.532715,081361
24.624434,081811
24.752707,081812
